"(7, 6)",30,True
"(1, 4)",30,True
"(5, 4)",25,True
"(5, 3)",20,True
"(8, 2)",20,True
"(8, 1)",20,False
"(6, 6)",25,True
"(6, 3)",35,True
"(3, 2)",20,True
"(3, 2)",30,True
"(8, 6)",25,True
"(6, 4)",20,True
"(5, 3)",20,True
"(2, 3)",35,True
"(1, 5)",30,True
"(7, 3)",30,True
"(7, 5)",50,True
"(7, 5)",25,True
"(1, 3)",40,False
"(1, 6)",50,True
"(4, 2)",20,True
"(4, 4)",25,True
"(3, 2)",30,True
"(1, 2)",45,True
"(8, 3)",20,True
"(3, 6)",40,True
"(8, 1)",30,True
"(5, 1)",35,True
"(5, 6)",25,True
"(1, 5)",40,False
"(5, 1)",20,True
"(4, 5)",20,True
"(7, 4)",30,True
"(2, 6)",20,True
"(1, 1)",20,True
"(2, 5)",35,True
"(8, 4)",40,True
"(3, 4)",25,True
"(3, 6)",35,True
"(3, 2)",20,True
"(5, 3)",30,True
"(3, 1)",30,False
"(6, 4)",30,True
"(6, 3)",25,True
"(2, 5)",25,True
"(2, 6)",20,True
"(1, 2)",30,True
"(2, 1)",20,True
"(6, 3)",20,False
"(5, 1)",30,True
"(2, 1)",30,False
"(4, 4)",25,True
"(2, 4)",30,True
"(8, 2)",45,True
"(2, 4)",35,True
"(1, 5)",30,True
"(7, 3)",20,True
"(8, 1)",20,False
"(8, 5)",20,True
"(6, 1)",35,True
"(7, 5)",25,True
"(3, 4)",20,True
"(7, 6)",35,True
"(8, 5)",20,True
"(4, 5)",20,True
"(5, 5)",35,True
"(6, 6)",30,True
"(6, 2)",30,True
"(7, 3)",30,True
"(1, 1)",40,True
"(1, 6)",40,True
"(2, 1)",25,True
"(7, 1)",20,True
"(1, 1)",20,True
"(2, 4)",30,True
"(6, 6)",20,True
"(8, 4)",40,True
"(2, 6)",40,True
"(7, 1)",25,False
"(2, 4)",30,True
"(4, 1)",30,True
"(7, 4)",20,True
"(1, 4)",30,True
"(2, 2)",30,True
"(8, 6)",35,True
"(1, 3)",35,True
"(1, 2)",30,True
"(7, 6)",40,True
"(8, 4)",35,True
"(8, 3)",35,True
"(1, 5)",45,True
"(5, 1)",30,True
"(5, 6)",35,True
"(3, 5)",20,True
"(1, 3)",40,True
"(2, 6)",30,True
"(1, 3)",45,True
"(6, 1)",35,True
"(3, 2)",35,True
"(3, 2)",20,True
